url,name,born,died,alma_mater,education,influences,notable_ideas,contributions,doctoral_advisors,doctoral_students,image_url
https://en.wikipedia.org/wiki/Helmut_Schmidt,Helmut Schmidt,1918-12-23,(2015-11-10),['University of Hamburg'],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Juan_Manuel_Santos,Juan Manuel Santos,1951-08-10,,"['University of Kansas', 'BA', 'London School of Economics', 'MSc', 'Harvard University', 'MPA']","['María Fernanda Campo Saavedra', ""Gina Parody d'Echeona""]",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Jos%C3%A9_Santana_(economist),José Manuel Santana Silvestre,1962-04-05,,[],[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Jose_Santana.jpg/220px-Jose_Santana.jpg
https://en.wikipedia.org/wiki/Paul_Samuelson,Paul Samuelson,1915-05-15,(2009-12-13),[],"['University of Chicago', 'BA', 'Harvard University', 'MA', 'PhD']","['Keynes', 'Schumpeter', 'Leontief', 'Haberler', 'Hansen', 'Wilson', 'Wicksell', 'Lindahl']",[],"['Neoclassical synthesis', 'Mathematical economics', 'Economic methodology', 'Revealed preference', 'International trade', 'Economic growth', 'Public goods']","['Joseph Schumpeter', 'Wassily Leontief']","['Lawrence Klein', '1', '2', 'Robert C. Merton', '3']",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Paul_A._Samuelson%2C_economist%2C_edited.jpg/220px-Paul_A._Samuelson%2C_economist%2C_edited.jpg
https://en.wikipedia.org/wiki/Theot%C3%B4nio_dos_Santos,Theot%C3%B4nio dos Santos,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Arthur_Salz,Arthur Salz,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Chris_William_Sanchirico,Chris William Sanchirico,,,"['Yale University', 'Yale Law School', 'Princeton University']",[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Ewc200903020-006245.jpg/220px-Ewc200903020-006245.jpg
https://en.wikipedia.org/wiki/Lise_Salvas-Bronsard,Lise Salvas-Bronsard,1940,1995,"['Université Laval', 'University of Louvain']",[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Xavier_Sala-i-Martin,Xavier Sala i Martín,1962-06-17,,[],[],[],[],"['Economic growth', 'Libertarianism']","['Robert J. Barro', '1', 'N. Gregory Mankiw', '1']",[],https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Economia_en_colors_-_2015_20151001_2038732740.jpg/220px-Economia_en_colors_-_2015_20151001_2038732740.jpg
https://en.wikipedia.org/wiki/Gilles_Saint-Paul,Gilles Saint-Paul,1963-02-08,,"['École Polytechnique', 'Massachusetts Institute of Technology']",[],['Michael J. Piore'],[],[],"['Olivier Blanchard', '1']",[],[]
"https://en.wikipedia.org/wiki/Claude_Henri_de_Rouvroy,_Comte_de_Saint-Simon",Henri de Saint-Simon,1760-10-17,(1825-05-19),[],[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Portrait_de_Claude-Henri_de_Rouvroy_comte_de_Saint-Simon.jpg/220px-Portrait_de_Claude-Henri_de_Rouvroy_comte_de_Saint-Simon.jpg
https://en.wikipedia.org/wiki/Emmanuel_Saez,Emmanuel Saez,1972-11-26,,[],"['École normale supérieure', 'Massachusetts Institute of Technology']",['Anthony Barnes Atkinson'],[],['inequality'],"['James M. Poterba', '2', 'Peter Diamond', '2']",[],https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Emmanuel_Saez_2019_%28cropped%29.jpg/220px-Emmanuel_Saez_2019_%28cropped%29.jpg
https://en.wikipedia.org/wiki/Alexander_Sachs,Alexander Sachs,1893-08-01,(1973-06-23),"['Townsend Harris High School', 'City College of New York', 'Columbia College, Columbia University']",[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Alexander_Sachs_LCCN2016878361.jpg/220px-Alexander_Sachs_LCCN2016878361.jpg
https://en.wikipedia.org/wiki/Claudia_Sahm,Claudia Sahm,,,[],"['Denison University', 'BA', 'University of Michigan', 'MA', 'PhD']",[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Claudia_Sahm.jpg/220px-Claudia_Sahm.jpg
https://en.wikipedia.org/wiki/Fabrizio_Saccomanni,Fabrizio Saccomanni,1942-11-22,(2019-08-08),"['Bocconi University', 'Princeton University']",[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Tadeusz_Rybczynski,Tadeusz Rybczynski,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Justinian_Rweyemamu,Justinian F Rweyemamu,1942-09-28,(1982-03-30),['Harvard University'],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/John_Rust,John P. Rust,1955-05-23,,['Massachusetts Institute of Technology'],[],[],[],[],['Daniel McFadden'],[],https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Jrust.JPG/220px-Jrust.JPG
https://en.wikipedia.org/wiki/Paul_Rubin,Paul Rubin,1942-08-09,2024,[],"['University of Cincinnati', 'Purdue University']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Isaak_Russman,Isaak Russman,1938-03-07,(2005-06-11),[],[],[],[],[],['Selim Krein'],[],https://upload.wikimedia.org/wikipedia/commons/4/4b/Russman.jpg
https://en.wikipedia.org/wiki/Richard_Rumelt,Richard Rumelt,1942-11-10,,"['University of California, Berkeley', 'Harvard Business School']",[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Richard_Rumelt_2011.jpg/220px-Richard_Rumelt_2011.jpg
https://en.wikipedia.org/wiki/Ariel_Rubinstein,Ariel Rubinstein,1951-04-13,,['Hebrew University of Jerusalem'],[],[],[],[],['Menahem Yaari'],[],https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Ariel_Rubinstein1.jpg/220px-Ariel_Rubinstein1.jpg
https://en.wikipedia.org/wiki/Daniel_L._Rubinfeld,Daniel L. Rubinfeld,,,"['Massachusetts Institute of Technology', 'Ph.D.']",[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Jeffrey_Sachs,Jeffrey Sachs,1954-11-05,,[],"['Harvard University', 'BA', 'MA', 'PhD']",[],[],['Millennium Villages Project'],"['Martin Feldstein', '2']","['Alberto Alesina', 'Michael C. Burda', '3', 'Nouriel Roubini']",https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/FMSTAN_%26_SPIDER_Global_meeting_in_Austrian_Foreign_Ministries_in_Vienna_%2849120446508%29_%28cropped%29.jpg/220px-FMSTAN_%26_SPIDER_Global_meeting_in_Austrian_Foreign_Ministries_in_Vienna_%2849120446508%29_%28cropped%29.jpg
https://en.wikipedia.org/wiki/Scott_Rozelle,Scott Rozelle,1955,,"['University of California, Berkeley', 'Haas School of Business', 'BS', 'Cornell University', 'PhD']",[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Ant%C3%B3nio_de_Oliveira_Salazar,António de Oliveira Salazar,1889-04-28,(1970-07-27),['University of Coimbra'],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Heather_Royer,Heather Royer,1974,,"['West Valley High School (Alaska)', 'Pomona College', 'University of California at Berkeley']",[],[],[],[],['David Card'],[],[]
https://en.wikipedia.org/wiki/Cecilia_Rouse,Cecilia Rouse,1963-12-18,,[],"['Harvard University', 'BA', 'MA', 'PhD']",[],[],[],"['Lawrence F. Katz', 'Claudia Goldin', '1']",[],[]
https://en.wikipedia.org/wiki/Michael_Rothschild,Michael Rothschild,1942-08-02,,[],"['Reed College', 'BA', 'Yale University', 'MA', 'Massachusetts Institute of Technology', 'PhD']",[],[],[],"['Franklin M. Fisher', '1']",['Oliver Hart'],[]
https://en.wikipedia.org/wiki/Erwin_Rothbarth,Erwin Rothbarth,1913-12-16,(1944-11-25),[],[],['John Maynard Keynes'],[],['GDP'],[],[],[]
https://en.wikipedia.org/wiki/Timothy_P._Roth,Timothy P. Roth,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Nouriel_Roubini,Nouriel Roubini,1958-03-29,,"['Bocconi University', 'Harvard University']",[],"['Jeffrey Sachs', 'Larry Summers']",[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Nouriel_Roubini_-_World_Economic_Forum_Annual_Meeting_2012_cropped.jpg/220px-Nouriel_Roubini_-_World_Economic_Forum_Annual_Meeting_2012_cropped.jpg
https://en.wikipedia.org/wiki/Alvin_E._Roth,Alvin Roth,1951-12-18,,[],"['Columbia University', 'BS', 'Stanford University', 'PhD']",[],[],['Market design'],['Robert B. Wilson'],"['Muriel Niederle', 'Georg Weizsäcker', 'Parag Pathak', '1', 'Fuhito Kojima']",https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Alvin_E._Roth_3_2012.jpg/220px-Alvin_E._Roth_3_2012.jpg
https://en.wikipedia.org/wiki/Stephen_Ross_(economist),Stephen Ross,1944,(2017-03-03),[],[],[],[],"['Arbitrage pricing theory', 'Binomial options pricing model', 'Cox–Ingersoll–Ross model', 'Agency problem']",[],[],[]
https://en.wikipedia.org/wiki/Esteban_Rossi-Hansberg,Esteban Rossi-Hansberg,1973-07-16,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/J._Barkley_Rosser_Jr.,J. Barkley Rosser Jr.,1948-04-12,(2023-01-10),"['UW Madison', 'Wisconsin']",[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Julio_Rotemberg,Julio Rotemberg,1953-09-26,(2017-04-02),"['Princeton University', 'California–Berkeley']",[],[],[],[],"['Alan Blinder', 'William Hoban Branson']",[],https://upload.wikimedia.org/wikipedia/en/thumb/2/26/Julio_Rotemberg_resize.jpg/220px-Julio_Rotemberg_resize.jpg
https://en.wikipedia.org/wiki/Walt_Whitman_Rostow,Walt Rostow,1916-10-07,(2003-02-13),[],"['Yale University', 'BA', 'MA', 'PhD', 'Balliol College, Oxford', 'BLitt']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Mark_Rosenzweig_(economist),Mark Rosenzweig,,,['Columbia University'],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Eric_S._Rosengren,Eric S. Rosengren,1957-06-03,,[],"['Colby College', 'BA', 'University of Wisconsin, Madison', 'MS', 'PhD']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Henry_Rosovsky,Henry Rosovsky,1927-09-01,(2022-11-11),"['College of William and Mary', 'Harvard University']",[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Harvey_S._Rosen,Harvey S. Rosen,1949-03-29,,[],"['University of Michigan, Ann Arbor', 'BA', 'Harvard University', 'MA', 'PhD']",[],[],[],['Martin Feldstein'],['Douglas Holtz-Eakin'],[]
https://en.wikipedia.org/wiki/Nathan_Rosenberg,Nathan Rosenberg,1927-11-22,(2015-08-24),[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Sherwin_Rosen,Sherwin Rosen,1938-09-29,(2001-03-17),['Purdue University'],[],[],[],[],['H. Gregg Lewis'],"['Richard Thaler', 'Justin Yifu Lin', 'Kevin M. Murphy', 'Luis Garicano', 'Antoinette Schoar', 'Jennifer Roback Morse']",[]
https://en.wikipedia.org/wiki/Raymond_de_Roover,Raymond de Roover,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Ivar_Rooth,Ivar Rooth,1888-11-02,(1972-02-27),['Uppsala University'],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/David_Romer,David H. Romer,1958-03-13,,"['Princeton University', 'BA', 'Massachusetts Institute of Technology', 'PhD']",[],"['John Maynard Keynes', 'Robert Solow', 'Kenneth Arrow']",[],[],"['Stanley Fischer', '1']",[],[]
https://en.wikipedia.org/wiki/Murray_Rothbard,Murray Rothbard,1926-03-02,(1995-01-07),[],"['Columbia University', 'BA', 'MA', 'PhD']","['Aristotle', 'Aquinas', 'Bastiat', 'Böhm-Bawerk', 'Cajetan', 'Cantillon', 'Chodorov', 'Condillac', 'Francis', 'Garrett', 'Grotius', 'Hazlitt', 'Locke', 'Mencken', 'Menger', 'Mises', 'Nock', 'Oppenheimer', 'Paterson', 'Spencer', 'Spooner', 'Thoreau', 'Tucker', 'Turgot', 'Vitoria', 'Classical economics', 'French liberal school', 'Frédéric Bastiat', 'Jean-Baptiste Say', 'Gustave de Molinari', 'School of Salamanca']",[],"['Anarcho-capitalism', 'Historical revisionism', 'Paleolibertarianism', 'Left-Libertarianism', 'Right-libertarianism', 'Title-transfer theory of contract']",[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Rothbard_%2770s.jpg/220px-Rothbard_%2770s.jpg
https://en.wikipedia.org/wiki/Christina_Romer,Christina Romer,1958-12-25,,[],"['College of William & Mary', 'BA', 'Massachusetts Institute of Technology', 'MA', 'PhD']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Eric_Roll,"Eric Roll, Baron Roll of Ipsden",,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Richard_Roll,Richard Roll,1939-10-31,,[],[],['Merton Miller'],[],[],[],[],[]
https://en.wikipedia.org/wiki/Alessandro_Roncaglia,Alessandro Roncaglia,1947-06-17,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Paul_Romer,Paul Romer,1955-11-06,,[],"['Phillips Exeter Academy', 'University of Chicago', 'SB', 'PhD', 'Massachusetts Institute of Technology', ""Queen's University""]",[],[],[],"['José Scheinkman', 'Robert Lucas Jr.']","['Sérgio Rebelo', 'Maurice Kugler']",[]
https://en.wikipedia.org/wiki/G%C3%A9rard_Roland_(economist),Gérard Roland,1954,,['Free University of Brussels'],[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/G%C3%A9rard_Roland_2009.jpg/220px-G%C3%A9rard_Roland_2009.jpg
https://en.wikipedia.org/wiki/Kenneth_Rogoff,Kenneth Rogoff,1953-03-22,,[],"['Yale University', 'BA', 'MA', 'Massachusetts Institute of Technology', 'PhD']",[],[],[],"['Rudi Dornbusch', '2']","['Gita Gopinath', '3']",[]
https://en.wikipedia.org/wiki/Dani_Rodrik,Dani Rodrik,1957-08-14,,"['Robert College', 'Princeton University', 'PhD', 'MPA', 'Harvard University', 'AB']",[],[],[],[],"['Avinash Dixit', '1']",[],https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Dani_Rodrik_AB_02.jpg/250px-Dani_Rodrik_AB_02.jpg
https://en.wikipedia.org/wiki/Johann_Karl_Rodbertus,Johann Karl Rodbertus,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Austin_Robinson,Austin Robinson,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Joan_Robinson,Joan Robinson,1903-10-31,(1983-08-05),[],[],"['Adam Smith', 'Karl Marx', 'John Maynard Keynes', 'Manmohan Singh', 'Piero Sraffa', 'Michał Kalecki']",[],"[""Joan Robinson's growth model"", 'Amoroso–Robinson relation', 'Monopsony theory']",[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Joan_Robinson_%281973%29.jpg/220px-Joan_Robinson_%281973%29.jpg
https://en.wikipedia.org/wiki/Abraham_Robinson,Abraham Robinson,1918-10-06,(1974-04-11),"['Hebrew University', 'University of London']",[],[],[],[],['Paul Dienes'],"['E. Mark Gold', 'Azriel Lévy', 'A. H. Lightstone', 'Peter Winkler', 'Carol S. Wood']",https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Robinson_abraham_1970.jpg/220px-Robinson_abraham_1970.jpg
https://en.wikipedia.org/wiki/John_Roemer,John Roemer,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Dennis_Robertson_(economist),Dennis Holme Robertson,1890-05-23,(1963-04-21),[],[],['Knut Wicksell'],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Economics-Association-meeting-in-the-Schools-auditorium-352117621816.jpg/220px-Economics-Association-meeting-in-the-Schools-auditorium-352117621816.jpg
https://en.wikipedia.org/wiki/Russ_Roberts,Russ Roberts,1954-09-19,,"['University of North Carolina', 'University of Chicago']",[],"['Gary Becker', 'Friedrich Hayek', 'Milton Friedman', 'Adam Smith', 'Ayn Rand']",[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/RussRoberts.jpg/220px-RussRoberts.jpg
https://en.wikipedia.org/wiki/Paul_Craig_Roberts,Paul Craig Roberts,1939-04-03,,[],"['University of Virginia', 'PhD', 'Georgia Institute of Technology', 'BS']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Donald_John_Roberts,Donald John Roberts,1945-02-11,,[],[],[],[],[],['Hugo F. Sonnenschein'],['Susan Athey'],[]
https://en.wikipedia.org/wiki/Alice_Rivlin,Alice Rivlin,1931-03-04,(2019-05-14),[],"['Bryn Mawr College', 'BA', 'Harvard University', 'MA', 'PhD']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Jeremy_Rifkin,Jeremy Rifkin,1945-01-26,,"['University of Pennsylvania', 'Tufts University']",[],[],"['The empathic civilization', 'the Third Industrial Revolution', 'the end of work']",[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Jeremy_Rifkin%2C_Advisor_to_the_European_Union%2C_President_of_the_Foundation_on_Economic_Trends_%2825678226933%29_%28cropped%29.jpg/220px-Jeremy_Rifkin%2C_Advisor_to_the_European_Union%2C_President_of_the_Foundation_on_Economic_Trends_%2825678226933%29_%28cropped%29.jpg
https://en.wikipedia.org/wiki/Matthew_Richardson_(economist),Matthew Richardson,,,"['University of California at Los Angeles', 'Stanford University']",[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Lionel_Robbins,The Lord Robbins,1898-11-22,(1984-05-15),"['University College London', 'London School of Economics']",[],"['William Stanley Jevons', 'Philip Wicksteed', 'Ludwig von Mises', 'Nathan Isaacs']",[],['Robbins Report'],['Edwin Cannan'],"['Nicholas Kaldor', 'Amiya Kumar Dasgupta', 'Abba P. Lerner', 'William Baumol', 'Frank Hahn']",https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Lionel_Robbins.jpg/220px-Lionel_Robbins.jpg
https://en.wikipedia.org/wiki/George_Reisman,George Gerald Reisman,1937-01-13,,[],[],"['Adam Smith', 'David Ricardo', 'James Mill', 'John Stuart Mill', 'Carl Menger', 'Eugen von Böhm-Bawerk', 'Ludwig von Mises', 'Ayn Rand', 'Frédéric Bastiat', 'Henry Hazlitt']",[],[],['Ludwig von Mises'],[],https://upload.wikimedia.org/wikipedia/commons/5/50/George_reisman.jpg
https://en.wikipedia.org/wiki/Philip_J._Reny,Philip J. Reny,1958,,"['Princeton University', 'University of Western Ontario', 'Carleton University']",[],[],[],[],[],['Vasiliki Skreta'],[]
https://en.wikipedia.org/wiki/Frank-J%C3%BCrgen_Richter,Frank-Jürgen Richter,1967,,"['Karlsruhe Institute of Technology', 'University of Tsukuba', 'University of Stuttgart']",[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Frank-Jurgen_Richter_%28Horasis_Global_India_Business_Meeting_2010%29.jpg/220px-Frank-Jurgen_Richter_%28Horasis_Global_India_Business_Meeting_2010%29.jpg
https://en.wikipedia.org/wiki/Ricardo_Reis,Ricardo Reis,1978-09-01,,[],"['London School of Economics', 'BSc', 'Harvard University', 'PhD']",['N. Gregory Mankiw'],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Ricardo_Reis_3.jpg/220px-Ricardo_Reis_3.jpg
https://en.wikipedia.org/wiki/Carmen_Reinhart,Carmen Reinhart,1955-10-07,,[],"['Miami Dade College', 'Florida International University', 'BA', 'Columbia University', 'MA', 'PhD']",[],[],[],"['Robert Mundell', '1']",[],[]
https://en.wikipedia.org/wiki/David_Ricardo,David Ricardo,1772-04-18,(1823-09-11),[],[],"['Bentham', 'Ibn Khaldun', 'Smith']",[],"['Ricardian equivalence', 'labour theory of value', 'comparative advantage', 'law of diminishing returns', 'Ricardian socialism', 'Economic rent', '1']",[],[],[]
https://en.wikipedia.org/wiki/Charles_III_University_of_Madrid,Charles III University of Madrid,,,[],[],[],[],[],[],['1'],[]
https://en.wikipedia.org/wiki/Robert_Reich,Robert Reich,1946-06-24,,[],"['Dartmouth College', 'BA', 'University College, Oxford', 'MA', 'Yale University', 'JD']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Martin_Ravallion,Martin Ravallion,1952-03-19,(2022-12-24),[],"['University of Sydney', 'BS', 'London School of Economics', 'MS']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Daniel_Rees_(economist),Daniel Rees (economist),,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Ralph_Recto,Ralph Recto,1964-01-11,,"['De La Salle University', 'BS']","['Raul Roco', 'Edilberto de Jesus', 'Florencio Abad', 'Romulo Neri']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Daniel_Raymond,Daniel Raymond,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Debraj_Ray_(economist),Debraj Ray,1957-09-03,,"['University of Calcutta', 'B.A.', 'Cornell University', 'M.A.', 'Ph.D.']",[],[],[],[],[],['Rohini Somanathan'],https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/DebrajRay2020.jpg/200px-DebrajRay2020.jpg
https://en.wikipedia.org/wiki/Riccardo_Realfonzo,Riccardo Realfonzo,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Leonard_Rapping,Leonard A. Rapping,1934-04-16,(1991-10-01),['University of Chicago'],[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Leonard_A_Rapping898.jpg/220px-Leonard_A_Rapping898.jpg
https://en.wikipedia.org/wiki/Ajit_Ranade,Ajit Ranade,,,"['Brown University', 'PhD', 'Indian Institute of Technology, Bombay', 'B.Tech.', 'Electrical Engineering', 'Indian Institute of Management, Ahmedabad']",[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Richard_W._Rahn,Richard W. Rahn,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Rogelio_Ram%C3%ADrez_de_la_O,Rogelio Ramírez de la O,1948-07-07,,[],"['National Autonomous University of Mexico', 'BA', 'University of Cambridge', 'PhD']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Mihir_Rakshit,Mihir Rakshit,1936-07-01,,"['Calcutta University', 'London School of Economics']",[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Mihir_rakshit_2013.jpg/220px-Mihir_rakshit_2013.jpg
https://en.wikipedia.org/wiki/Frank_Plumpton_Ramsey,Frank Ramsey,1903-02-22,(1930-01-19),[],"['Trinity College, Cambridge', 'BA']",[],"['Theory of simple types', 'Redundancy theory of truth', 'Ramsey sentences', 'Ramsey–Lewis method', 'Ramsey theory', 'Ramsey problem', 'Ramsey–Dvoretzky–Milman phenomenon', 'Ramsey test', ""Ramsey's theorem"", 'Ramsey–Cass–Koopmans model', 'Keynes–Ramsey rule', 'Bernays–Schönfinkel–Ramsey class']",[],[],[],https://upload.wikimedia.org/wikipedia/en/thumb/f/f3/Frank_Plumpton_Ramsey.JPG/220px-Frank_Plumpton_Ramsey.JPG
https://en.wikipedia.org/wiki/Raghuram_Rajan,Raghuram Rajan,1963-02-03,,[],"['Campion School Bhopal', 'Indian Institute of Technology, Delhi', 'BTech', 'Indian Institute of Management, Ahmedabad', 'PGDM', 'Massachusetts Institute of Technology', 'PhD']",[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Guy_Quaden,Guy Quaden,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Danny_Quah,Danny Quah,1958-07-26,,"['Princeton University', 'Harvard University']",[],[],[],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/2013.04.23-Danny_Quah-KL-UOLIP-0216.JPG/275px-2013.04.23-Danny_Quah-KL-UOLIP-0216.JPG
https://en.wikipedia.org/wiki/John_Rae_(economist),John Rae (economist),,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Matthew_Rabin,Matthew Rabin,1963-12-27,,"['University of Wisconsin–Madison', 'MIT']",[],[],[],"['Cursed equilibrium', 'Rabin fairness']","['Drew Fudenberg', '1']","['Jeffrey C. Ely', '2']",https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Matthew_Rabin_2008.jpg/220px-Matthew_Rabin_2008.jpg
https://en.wikipedia.org/wiki/Fran%C3%A7ois_Quesnay,François Quesnay,1694-06-04,(1774-12-16),[],[],[],['Laissez-faire'],[],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Anonymous_-_Portrait_du_docteur_Fran%C3%A7ois_Quesnay_%281694-1774%29%2C_m%C3%A9decin_et_%C3%A9conomiste_-_P683_-_Mus%C3%A9e_Carnavalet.jpg/225px-Anonymous_-_Portrait_du_docteur_Fran%C3%A7ois_Quesnay_%281694-1774%29%2C_m%C3%A9decin_et_%C3%A9conomiste_-_P683_-_Mus%C3%A9e_Carnavalet.jpg
https://en.wikipedia.org/wiki/Cuno_P%C3%BCmpin,Cuno Pümpin,1939-08-08,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Roy_Radner,Roy Radner,1927-06-29,(2022-10-06),['University of Chicago'],[],[],[],[],['Leonard Jimmie Savage'],[],[]
https://en.wikipedia.org/wiki/John_Quiggin,John Quiggin,1956-03-29,,"['University of New England', 'Australian National University']",[],[],[],['Utility'],[],[],https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/John_Quiggin_portrait_photo.jpg/200px-John_Quiggin_portrait_photo.jpg
https://en.wikipedia.org/wiki/Ra%C3%BAl_Prebisch,Raúl Prebisch,1901-04-17,(1986-04-29),['University of Buenos Aires'],[],[],[],['Singer–Prebisch thesis'],[],[],[]
https://en.wikipedia.org/wiki/John_W._Pratt,John W. Pratt,1931,,"['Princeton University', 'Stanford University']",[],[],[],[],['Samuel Karlin'],['Michael R. Powers'],[]
https://en.wikipedia.org/wiki/James_M._Poterba,Jim Poterba,,,[],"['Harvard University', 'BA', 'Nuffield College, Oxford', 'MPhil', 'DPhil']",['Martin Feldstein'],[],[],[],"['David Cutler', '1', 'Luigi Zingales', '2', 'Andrew Samwick', 'Alan Gerber', 'Caroline Hoxby', '3', 'Steven Levitt', '4', 'Emmanuel Saez', '5', 'Amy Finkelstein', '6', 'Stefanie Stantcheva', '7']",[]
https://en.wikipedia.org/wiki/Yevgeni_Preobrazhensky,Yevgeni Preobrazhensky,1886,1937,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Edward_C._Prescott,Edward C. Prescott,1940-12-26,(2022-11-06),"['Swarthmore College', 'Case Western Reserve University', 'Carnegie Mellon University']",[],"['Morris H. DeGroot', 'Robert Lucas, Jr.', 'John Muth']",[],"['Real Business Cycle theory', 'Time consistency', 'economic policy']",['Michael C. Lovell'],"['Costas Azariadis', 'Gary Hansen', 'Finn Kydland', 'V. V. Chari', 'Fernando Alvarez', '1', 'Richard Rogerson']",https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Edward_C_Prescott_2015.jpg/220px-Edward_C_Prescott_2015.jpg
https://en.wikipedia.org/wiki/Bernard_van_Praag,Bernard van Praag,1939-02-28,,['University of Amsterdam'],[],['Mars Cramer'],[],[],[],[],[]
https://en.wikipedia.org/wiki/Clyde_V._Prestowitz_Jr.,Clyde V. Prestowitz Jr.,,,[],[],[],[],[],[],[],[]
https://en.wikipedia.org/wiki/Steven_Pressman_(economist),Steven Pressman,1952-02-23,,[],[],"['John Maynard Keynes', 'John Kenneth Galbraith']",[],[],[],[],[]
